'sample interval','PLETH ','V '
165937,0.34300000,0.06626866
165938,0.39850000,0.04298507
165939,0.44650000,0.02328358
165940,0.48750000,0.01014925
165941,0.52000000,0.00119403
165942,0.54550000,0.00119403
165943,0.56250000,-0.00179104
165944,0.57100000,-0.01194030
165945,0.57000000,-0.01194030
165946,0.56350000,-0.01194030
165947,0.54900000,-0.01194030
165948,0.52650000,-0.02507463
165949,0.49900000,-0.02805970
165950,0.46650000,-0.03820896
165951,0.42850000,-0.03820896
165952,0.38750000,-0.03820896
165953,0.34400000,-0.03820896
165954,0.29750000,-0.05134328
165955,0.25050000,-0.05432836
165956,0.20400000,-0.06447761
165957,0.16050000,-0.05134328
165958,0.11600000,-0.04477612
165959,0.07350000,-0.05432836
165960,0.03550000,-0.06447761
165961,-0.00200000,-0.05134328
165962,-0.03550000,-0.06447761
165963,-0.06550000,-0.06089552
165964,-0.09250000,-0.05791045
165965,-0.11800000,-0.05134328
165966,-0.13900000,-0.05432836
165967,-0.15800000,-0.05134328
165968,-0.17350000,-0.05134328
165969,-0.18900000,-0.04477612
165970,-0.20350000,-0.03820896
165971,-0.21500000,-0.03820896
165972,-0.22700000,-0.04477612
165973,-0.23600000,-0.03820896
165974,-0.24700000,-0.03820896
165975,-0.25600000,-0.03820896
165976,-0.26600000,-0.03820896
165977,-0.27400000,-0.03820896
165978,-0.28250000,-0.03820896
165979,-0.29050000,-0.03820896
165980,-0.29600000,-0.03820896
165981,-0.30400000,-0.03820896
165982,-0.31050000,-0.03820896
165983,-0.31600000,-0.03820896
165984,-0.32300000,-0.03820896
165985,-0.32850000,-0.03820896
165986,-0.33150000,-0.03820896
165987,-0.33850000,-0.03820896
165988,-0.34300000,-0.03820896
165989,-0.34950000,-0.03820896
165990,-0.35400000,-0.03462687
165991,-0.36050000,-0.01492537
165992,-0.36600000,-0.01194030
165993,-0.37400000,-0.01194030
165994,-0.37950000,-0.00835821
165995,-0.38750000,-0.01492537
165996,-0.39400000,-0.02805970
165997,-0.40400000,-0.02507463
165998,-0.41300000,-0.03164179
165999,-0.42050000,-0.03820896
166000,-0.43000000,-0.02507463
166001,-0.44000000,-0.03462687
166002,-0.44850000,-0.03820896
166003,-0.45850000,-0.03820896
166004,-0.46600000,-0.03462687
166005,-0.47400000,0.00716418
166006,-0.48050000,0.07283582
166007,-0.48600000,0.13194030
166008,-0.49150000,0.14149254
166009,-0.49550000,-0.01194030
166010,-0.50000000,-0.23462687
166011,-0.50200000,-0.42089552
166012,-0.50450000,-0.56835821
166013,-0.50750000,-0.46029851
166014,-0.50750000,-0.29373134
166015,-0.51100000,-0.13611940
166016,-0.51200000,-0.03462687
166017,-0.51300000,0.00417910
166018,-0.51650000,0.02328358
166019,-0.51850000,0.04000000
166020,-0.52300000,0.04000000
166021,-0.52750000,0.04298507
166022,-0.53150000,0.05611940
166023,-0.53600000,0.06268657
166024,-0.54050000,0.06626866
166025,-0.54500000,0.06626866
166026,-0.54800000,0.06626866
166027,-0.55250000,0.07283582
166028,-0.55450000,0.07940299
166029,-0.55700000,0.07940299
166030,-0.55600000,0.07940299
166031,-0.55350000,0.08597015
166032,-0.54700000,0.10208955
166033,-0.53700000,0.10567164
166034,-0.52100000,0.10567164
166035,-0.49650000,0.11522388
166036,-0.46500000,0.12835821
166037,-0.42550000,0.13492537
166038,-0.37550000,0.14507463
166039,-0.31750000,0.15164179
166040,-0.25400000,0.17134328
166041,-0.18300000,0.17134328
166042,-0.10850000,0.16776119
166043,-0.03200000,0.17134328
166044,0.04350000,0.16477612
166045,0.11600000,0.14805970
166046,0.18350000,0.13194030
166047,0.24700000,0.12179104
166048,0.30400000,0.09910448
166049,0.35400000,0.07582090
166050,0.39800000,0.04955224
166051,0.43400000,0.03641791
166052,0.46350000,0.01671642
166053,0.48650000,0.01373134
166054,0.50300000,0.01014925
166055,0.51300000,0.00417910
166056,0.51500000,0.00119403
166057,0.51050000,0.00119403
166058,0.50200000,0.00119403
166059,0.48750000,0.00119403
166060,0.46900000,-0.00835821
166061,0.44400000,-0.01194030
166062,0.41550000,-0.01492537
166063,0.38150000,-0.01492537
166064,0.34650000,-0.01492537
166065,0.30700000,-0.01194030
166066,0.26550000,-0.02805970
166067,0.22200000,-0.02507463
166068,0.17900000,-0.02805970
166069,0.13550000,-0.03462687
166070,0.09150000,-0.03164179
166071,0.04800000,-0.03820896
166072,0.00750000,-0.03820896
166073,-0.03400000,-0.03462687
166074,-0.07150000,-0.02805970
166075,-0.10500000,-0.03820896
166076,-0.13800000,-0.03462687
166077,-0.16650000,-0.03820896
166078,-0.19250000,-0.03462687
166079,-0.21450000,-0.03820896
166080,-0.23200000,-0.02805970
166081,-0.24850000,-0.03164179
166082,-0.26150000,-0.02507463
166083,-0.27350000,-0.03462687
166084,-0.28250000,-0.02507463
166085,-0.29200000,-0.02507463
166086,-0.29900000,-0.01850746
166087,-0.30400000,-0.01194030
166088,-0.30950000,-0.02507463
166089,-0.31650000,-0.02507463
166090,-0.32050000,-0.01850746
166091,-0.32600000,-0.01194030
166092,-0.33400000,-0.01194030
166093,-0.34050000,-0.01492537
166094,-0.34700000,-0.01492537
166095,-0.35450000,-0.01194030
166096,-0.36450000,-0.01492537
166097,-0.37300000,-0.01194030
166098,-0.38300000,-0.01194030
166099,-0.39150000,-0.01194030
166100,-0.40050000,-0.01194030
166101,-0.40800000,-0.01194030
166102,-0.41700000,-0.01194030
166103,-0.42350000,0.00119403
166104,-0.42900000,0.00119403
166105,-0.43550000,0.00119403
166106,-0.43900000,0.00119403
166107,-0.44300000,-0.00179104
166108,-0.44650000,-0.01194030
166109,-0.45100000,-0.00537313
166110,-0.45100000,-0.00835821
166111,-0.45300000,-0.01194030
166112,-0.45400000,-0.01194030
166113,-0.45500000,-0.01492537
166114,-0.45650000,-0.01194030
166115,-0.45750000,-0.01194030
166116,-0.46050000,0.00417910
166117,-0.46300000,0.05611940
166118,-0.46700000,0.14149254
166119,-0.47150000,0.20358209
166120,-0.47500000,0.18089552
166121,-0.48150000,-0.01850746
166122,-0.48600000,-0.20835821
166123,-0.49150000,-0.49014925
166124,-0.49550000,-0.51283582
166125,-0.50000000,-0.36537313
166126,-0.50350000,-0.20179104
166127,-0.50750000,-0.06746269
166128,-0.49750000,0.00716418
166129,-0.49950000,0.03641791
166130,-0.50150000,0.04955224
166131,-0.50150000,0.05970149
166132,-0.50150000,0.06626866
166133,-0.50150000,0.06626866
166134,-0.50150000,0.07582090
166135,-0.49850000,0.07582090
166136,-0.49850000,0.07940299
166137,-0.49750000,0.07940299
166138,-0.49600000,0.07940299
166139,-0.49500000,0.07940299
166140,-0.49500000,0.08597015
166141,-0.49600000,0.09253731
166142,-0.49850000,0.10208955
166143,-0.49950000,0.10567164
166144,-0.49750000,0.12179104
166145,-0.49200000,0.12179104
166146,-0.48100000,0.12537313
166147,-0.46400000,0.13492537
166148,-0.43800000,0.14507463
166149,-0.40500000,0.14507463
166150,-0.36000000,0.14507463
166151,-0.30800000,0.15462687
166152,-0.24700000,0.17134328
166153,-0.17950000,0.17134328
166154,-0.10750000,0.15820896
166155,-0.03300000,0.15462687
166156,0.04200000,0.14149254
166157,0.11500000,0.13194030
166158,0.18600000,0.11522388
166159,0.25050000,0.10208955
166160,0.31050000,0.07582090
166161,0.36450000,0.06268657
166162,0.41050000,0.04000000
166163,0.44900000,0.02686567
166164,0.47800000,0.01373134
166165,0.50200000,0.00119403
166166,0.51450000,0.00119403
166167,0.52100000,0.00119403
166168,0.51900000,0.00119403
166169,0.51050000,0.00119403
166170,0.49550000,0.00119403
166171,0.47400000,-0.00179104
166172,0.44600000,-0.00179104
166173,0.41350000,-0.01194030
166174,0.37800000,-0.01194030
166175,0.33850000,-0.01194030
166176,0.29750000,-0.01850746
166177,0.25450000,-0.03820896
166178,0.20950000,-0.03820896
166179,0.16650000,-0.03820896
166180,0.12600000,-0.03820896
166181,0.08400000,-0.03820896
166182,0.04400000,-0.03820896
166183,0.00750000,-0.03820896
166184,-0.02650000,-0.03820896
166185,-0.06000000,-0.03820896
166186,-0.09000000,-0.03820896
166187,-0.11800000,-0.03820896
166188,-0.14400000,-0.03820896
166189,-0.16850000,-0.03820896
166190,-0.18900000,-0.03820896
166191,-0.20950000,-0.03820896
166192,-0.22900000,-0.03820896
166193,-0.24650000,-0.03820896
166194,-0.26000000,-0.03820896
166195,-0.27400000,-0.03820896
166196,-0.28600000,-0.03820896
166197,-0.29750000,-0.03820896
166198,-0.30700000,-0.03820896
166199,-0.31650000,-0.03820896
166200,-0.32500000,-0.03820896
166201,-0.33500000,-0.03820896
166202,-0.34100000,-0.03462687
166203,-0.34750000,-0.02805970
166204,-0.35500000,-0.02805970
166205,-0.36050000,-0.01492537
166206,-0.36550000,-0.02805970
166207,-0.37100000,-0.02507463
166208,-0.37550000,-0.02507463
166209,-0.37950000,-0.01492537
166210,-0.38500000,-0.02507463
166211,-0.38800000,-0.01850746
166212,-0.39450000,-0.01492537
166213,-0.40000000,-0.01194030
166214,-0.40400000,-0.01194030
166215,-0.41150000,-0.01194030
166216,-0.41900000,0.00119403
166217,-0.42450000,0.00119403
166218,-0.43200000,-0.00179104
166219,-0.43850000,-0.00537313
166220,-0.44700000,-0.01194030
166221,-0.45200000,-0.01194030
166222,-0.45750000,-0.01492537
166223,-0.46400000,-0.02507463
166224,-0.46800000,-0.01492537
166225,-0.47250000,-0.01492537
166226,-0.47650000,-0.01492537
166227,-0.47900000,-0.02149254
166228,-0.48200000,-0.00537313
166229,-0.48300000,0.04955224
166230,-0.48500000,0.13194030
166231,-0.48750000,0.20358209
166232,-0.48950000,0.20656716
166233,-0.49250000,-0.00238806
166234,-0.49700000,-0.19522388
166235,-0.50000000,-0.48656716
166236,-0.50350000,-0.52895522
166237,-0.50850000,-0.38865672
166238,-0.51200000,-0.21791045
166239,-0.51600000,-0.09074627
166240,-0.52150000,-0.00835821
166241,-0.52350000,0.01671642
166242,-0.52700000,0.03641791
166243,-0.52900000,0.04000000
166244,-0.52900000,0.05313433
166245,-0.52900000,0.06626866
166246,-0.52800000,0.06626866
166247,-0.52550000,0.06626866
166248,-0.52350000,0.06268657
166249,-0.52150000,0.06626866
166250,-0.51800000,0.07940299
166251,-0.51400000,0.07940299
166252,-0.51100000,0.07940299
166253,-0.50850000,0.07940299
166254,-0.50350000,0.08238806
166255,-0.49900000,0.09552239
166256,-0.49150000,0.10208955
166257,-0.48000000,0.10567164
166258,-0.46600000,0.10567164
166259,-0.44350000,0.12537313
166260,-0.41500000,0.13194030
166261,-0.37550000,0.14507463
166262,-0.33150000,0.14149254
166263,-0.27950000,0.14507463
166264,-0.21950000,0.14507463
166265,-0.15450000,0.15164179
166266,-0.08550000,0.14507463
166267,-0.01600000,0.14507463
166268,0.05550000,0.13850746
166269,0.12500000,0.11880597
166270,0.19100000,0.10208955
166271,0.25400000,0.08238806
166272,0.30950000,0.07283582
166273,0.36050000,0.04298507
166274,0.40550000,0.02686567
166275,0.44250000,0.01014925
166276,0.47450000,0.00119403
166277,0.49800000,0.00119403
166278,0.51500000,-0.00537313
166279,0.52350000,-0.00179104
166280,0.52600000,-0.01194030
166281,0.52050000,-0.01194030
166282,0.50650000,-0.00835821
166283,0.48750000,-0.01194030
166284,0.46200000,-0.01194030
166285,0.43000000,-0.01850746
166286,0.39250000,-0.02507463
166287,0.35300000,-0.03820896
166288,0.30800000,-0.03820896
166289,0.26250000,-0.04477612
166290,0.21450000,-0.03820896
166291,0.16650000,-0.03820896
166292,0.11850000,-0.04776119
166293,0.07050000,-0.06089552
166294,0.02800000,-0.04477612
166295,-0.01500000,-0.04776119
166296,-0.05450000,-0.05134328
166297,-0.08850000,-0.05134328
166298,-0.12050000,-0.05432836
166299,-0.14700000,-0.05134328
166300,-0.17050000,-0.05134328
166301,-0.19100000,-0.05134328
166302,-0.20900000,-0.05134328
166303,-0.22600000,-0.05134328
166304,-0.23800000,-0.05791045
166305,-0.25150000,-0.04776119
166306,-0.26100000,-0.03820896
166307,-0.27200000,-0.03820896
166308,-0.28050000,-0.04477612
166309,-0.28900000,-0.03820896
166310,-0.29650000,-0.03820896
166311,-0.30400000,-0.03820896
166312,-0.31150000,-0.03820896
166313,-0.31900000,-0.03820896
166314,-0.32500000,-0.03820896
166315,-0.33350000,-0.03820896
166316,-0.34000000,-0.03820896
166317,-0.34750000,-0.03820896
166318,-0.35400000,-0.03462687
166319,-0.36050000,-0.02507463
166320,-0.36150000,-0.03164179
166321,-0.36550000,-0.03820896
166322,-0.37100000,-0.03462687
166323,-0.37500000,-0.02149254
166324,-0.37800000,-0.01194030
166325,-0.38250000,-0.00835821
166326,-0.38550000,0.00119403
166327,-0.38850000,-0.00179104
166328,-0.39300000,-0.00835821
166329,-0.39700000,-0.02149254
166330,-0.40000000,-0.02149254
166331,-0.40650000,-0.02507463
166332,-0.41050000,-0.02805970
166333,-0.41600000,-0.03820896
166334,-0.42100000,-0.03462687
166335,-0.42750000,-0.02507463
166336,-0.43400000,-0.02507463
166337,-0.44000000,-0.01492537
166338,-0.44650000,0.02328358
166339,-0.45250000,0.10208955
166340,-0.46000000,0.18746269
166341,-0.46750000,0.21671642
166342,-0.47400000,0.03701493
166343,-0.47800000,-0.15940299
166344,-0.48450000,-0.43402985
166345,-0.48750000,-0.56835821
166346,-0.48950000,-0.43402985
166347,-0.49150000,-0.27044776
166348,-0.49250000,-0.12656716
166349,-0.49350000,-0.01850746
166350,-0.49500000,0.00417910
166351,-0.49500000,0.02985075
166352,-0.49700000,0.04656716
166353,-0.49700000,0.04298507
166354,-0.49800000,0.04298507
166355,-0.50000000,0.06626866
166356,-0.50100000,0.06268657
166357,-0.50200000,0.06626866
166358,-0.50400000,0.06626866
166359,-0.50300000,0.06626866
166360,-0.50400000,0.06626866
166361,-0.50400000,0.07940299
166362,-0.50300000,0.07582090
166363,-0.50300000,0.08238806
166364,-0.50100000,0.08238806
166365,-0.49700000,0.09552239
166366,-0.48950000,0.10208955
166367,-0.47500000,0.10208955
166368,-0.45600000,0.11223881
166369,-0.42850000,0.12835821
166370,-0.39200000,0.13492537
166371,-0.34650000,0.14149254
166372,-0.29200000,0.14507463
166373,-0.23000000,0.14507463
166374,-0.16250000,0.14507463
166375,-0.09150000,0.15164179
166376,-0.01450000,0.14805970
166377,0.05900000,0.13194030
166378,0.13050000,0.12179104
166379,0.20000000,0.09552239
166380,0.26400000,0.07582090
166381,0.32150000,0.05313433
166382,0.37300000,0.04000000
166383,0.41850000,0.01671642
166384,0.45700000,0.01373134
166385,0.48750000,0.00119403
166386,0.51200000,-0.00537313
166387,0.52850000,-0.01194030
166388,0.53800000,-0.01194030
166389,0.54000000,-0.01194030
166390,0.53600000,-0.01194030
166391,0.52550000,-0.01194030
166392,0.50850000,-0.01492537
166393,0.48650000,-0.02507463
166394,0.45850000,-0.03164179
166395,0.42700000,-0.03820896
166396,0.39000000,-0.03820896
166397,0.35100000,-0.03820896
166398,0.31000000,-0.04776119
166399,0.26600000,-0.04776119
166400,0.22200000,-0.04477612
166401,0.17750000,-0.05134328
166402,0.13550000,-0.05432836
166403,0.09150000,-0.05134328
166404,0.05050000,-0.05134328
166405,0.01300000,-0.05134328
166406,-0.02200000,-0.04119403
166407,-0.05650000,-0.03820896
166408,-0.08600000,-0.04477612
166409,-0.11450000,-0.04119403
166410,-0.13850000,-0.05134328
166411,-0.16150000,-0.03820896
166412,-0.18150000,-0.03820896
166413,-0.19950000,-0.04119403
166414,-0.21400000,-0.04477612
166415,-0.22800000,-0.03820896
166416,-0.24050000,-0.04119403
166417,-0.25100000,-0.04119403
166418,-0.25950000,-0.04477612
166419,-0.26800000,-0.03820896
166420,-0.27400000,-0.04119403
166421,-0.28050000,-0.04477612
166422,-0.28550000,-0.04477612
166423,-0.29100000,-0.04776119
166424,-0.29500000,-0.03820896
166425,-0.30150000,-0.03820896
166426,-0.30750000,-0.03820896
166427,-0.31300000,-0.03820896
166428,-0.32050000,-0.03820896
166429,-0.32650000,-0.03820896
166430,-0.33500000,-0.03820896
166431,-0.34150000,-0.03820896
166432,-0.34750000,-0.03820896
166433,-0.35400000,-0.03820896
166434,-0.36050000,-0.02805970
166435,-0.36750000,-0.02149254
166436,-0.37400000,-0.01194030
166437,-0.37900000,-0.01194030
166438,-0.38650000,-0.01850746
166439,-0.39300000,-0.03462687
166440,-0.39900000,-0.03164179
166441,-0.40650000,-0.02805970
166442,-0.41300000,-0.02507463
166443,-0.41900000,-0.03462687
166444,-0.42550000,-0.03820896
166445,-0.43050000,-0.03820896
166446,-0.43600000,-0.03820896
166447,-0.44100000,-0.03820896
166448,-0.44400000,-0.01194030
166449,-0.44800000,0.05970149
166450,-0.45250000,0.12179104
166451,-0.45750000,0.16776119
166452,-0.46150000,0.09253731
166453,-0.46700000,-0.16238806
166454,-0.47000000,-0.34925373
166455,-0.47350000,-0.57134328
166456,-0.47850000,-0.53552239
166457,-0.48050000,-0.36537313
166458,-0.48250000,-0.20835821
166459,-0.48500000,-0.07402985
166460,-0.48700000,-0.00537313
166461,-0.48800000,0.01671642
166462,-0.48900000,0.02686567
166463,-0.48900000,0.04000000
166464,-0.49000000,0.04298507
166465,-0.49000000,0.05313433
166466,-0.49000000,0.04656716
166467,-0.48900000,0.05313433
166468,-0.48900000,0.05970149
166469,-0.48800000,0.05970149
166470,-0.48800000,0.06626866
166471,-0.48600000,0.06626866
166472,-0.48600000,0.06626866
166473,-0.48250000,0.07283582
166474,-0.48150000,0.07940299
166475,-0.47750000,0.07940299
166476,-0.46800000,0.07940299
166477,-0.45650000,0.10208955
166478,-0.44000000,0.10567164
166479,-0.41550000,0.10865672
166480,-0.38100000,0.11522388
166481,-0.34050000,0.12537313
166482,-0.29000000,0.13492537
166483,-0.23150000,0.14507463
166484,-0.16650000,0.14507463
166485,-0.09450000,0.15462687
166486,-0.02100000,0.15164179
166487,0.05550000,0.14507463
166488,0.12950000,0.14149254
166489,0.20100000,0.12179104
166490,0.26900000,0.10208955
166491,0.33200000,0.08238806
166492,0.39050000,0.06925373
166493,0.44050000,0.04298507
166494,0.48450000,0.03641791
166495,0.52150000,0.01671642
166496,0.54950000,0.00417910
166497,0.57150000,0.00119403
166498,0.58400000,-0.00537313
166499,0.59050000,-0.01194030
166500,0.58950000,-0.01194030
166501,0.58100000,-0.01492537
166502,0.56500000,-0.01492537
166503,0.54450000,-0.02149254
166504,0.51400000,-0.03164179
166505,0.48150000,-0.03820896
166506,0.44400000,-0.03820896
166507,0.40200000,-0.03820896
166508,0.35900000,-0.04477612
166509,0.31200000,-0.04119403
166510,0.26600000,-0.05134328
166511,0.21850000,-0.05791045
166512,0.17350000,-0.06089552
166513,0.12850000,-0.05432836
166514,0.08800000,-0.05791045
166515,0.04700000,-0.05134328
166516,0.00950000,-0.05432836
166517,-0.02400000,-0.06447761
166518,-0.05650000,-0.06447761
166519,-0.08300000,-0.05432836
166520,-0.10800000,-0.05432836
166521,-0.12900000,-0.06089552
166522,-0.14750000,-0.06447761
166523,-0.16550000,-0.05791045
166524,-0.18100000,-0.06089552
166525,-0.19500000,-0.05432836
166526,-0.20850000,-0.05432836
166527,-0.22100000,-0.05432836
166528,-0.23250000,-0.05134328
166529,-0.24500000,-0.05791045
166530,-0.25450000,-0.05134328
166531,-0.26600000,-0.05134328
166532,-0.27650000,-0.04477612
166533,-0.28600000,-0.05791045
166534,-0.29550000,-0.04776119
166535,-0.30350000,-0.04776119
166536,-0.31200000,-0.04119403
166537,-0.32150000,-0.04776119
166538,-0.32750000,-0.03820896
166539,-0.33500000,-0.04477612
166540,-0.34250000,-0.03820896
166541,-0.34750000,-0.04776119
166542,-0.35200000,-0.04119403
166543,-0.35700000,-0.05791045
166544,-0.36000000,-0.04477612
166545,-0.36350000,-0.03820896
166546,-0.36550000,-0.03820896
166547,-0.36950000,-0.02507463
166548,-0.37400000,-0.02149254
166549,-0.37800000,-0.01194030
166550,-0.38300000,-0.02507463
166551,-0.39050000,-0.03462687
166552,-0.39800000,-0.03820896
166553,-0.40750000,-0.03820896
166554,-0.41550000,-0.03820896
166555,-0.42500000,-0.03820896
166556,-0.43350000,-0.04119403
166557,-0.44400000,-0.04119403
166558,-0.45250000,-0.03820896
166559,-0.46150000,-0.03820896
166560,-0.46900000,-0.02805970
166561,-0.47850000,0.02985075
166562,-0.48500000,0.08597015
166563,-0.49200000,0.12835821
